Application:, Trigno Discover (1.7.0)
Date/Time:, 11/4/2024 11:09:45 AM
Collection Length (seconds):, 32.0895
Avanti Sensor 0 (64624), , Avanti Sensor 2 (64680)
sensor mode: 40, , sensor mode: 66
EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), ORIENTATION W Time Series (s), ORIENTATION W (Quaternions), ORIENTATION X Time Series (s), ORIENTATION X (Quaternions), ORIENTATION Y Time Series (s), ORIENTATION Y (Quaternions), ORIENTATION Z Time Series (s), ORIENTATION Z (Quaternions)
, 2148.1481 Hz, , 1777.7778 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz
13.2448966, -0.0206455, 16.00425, -0.0234989, , , , , , , , 
13.2453621, -0.0260166, 16.0048125, -0.0251774, , , , , , , , 
13.2458276, -0.0287022, 16.005375, -0.0248417, , , , , , , , 
13.2462931, -0.027863, 16.0059375, -0.0238346, , , , , , , , 
13.2467586, -0.0243381, 16.0065, -0.024506, , , , , , , , 
13.2472241, -0.0169528, 16.0070625, -0.024506, , , , , , , , 
13.2476897, -0.0050355, 16.007625, -0.021149, , , , , , , , 
13.2481552, 0.0092317, 16.0081875, -0.0218204, , , , , , , , 
13.2486207, 0.0231632, 16.00875, -0.0218204, , , , , , , , 
13.2490862, 0.0283665, 16.0093125, -0.0204776, , , , , , , , 
13.2495517, 0.0228275, 16.009875, -0.0204776, , , , , , , , 
13.2500172, 0.0146029, 16.0104375, -0.0204776, , , , , , , , 
13.2504828, 0.0023499, 16.011, -0.0224918, , , , , , , , 
13.2509483, -0.0171206, 16.0115625, -0.0241703, , , , , , , , 
13.2514138, -0.0365911, 16.012125, -0.0231632, , , , , , , , 
13.2518793, -0.0446479, 16.0126875, -0.0218204, , , , , , , , 
13.2523448, -0.040116, 16.01325, -0.0218204, , , , , , , , 
13.2528103, -0.0310521, 16.0138125, -0.024506, , , , , , , , 
13.2532759, -0.0216526, 16.014375, -0.024506, , , , , , , , 
13.2537414, -0.0137636, 16.0149375, -0.0265202, , , , , , , , 
13.2542069, -0.0099031, 16.0155, -0.0302129, , , , , , , , 
13.2546724, -0.0085603, 16.0160625, -0.0308843, , , , , , , , 
13.2551379, -0.008896, 16.016625, -0.0271916, , , , , , , , 
13.2556034, -0.0075532, 16.0171875, -0.0265202, , , , , , , , 
13.256069, -0.0063783, 16.01775, -0.027863, , , , , , , , 
13.2565345, -0.0072175, 16.0183125, -0.0288701, , , , , , , , 
13.257, -0.008896, 16.018875, -0.0288701, , , , , , , , 
13.2574655, -0.008896, 16.0194375, -0.0288701, , , , , , , , 
13.257931, -0.0072175, 16.02, -0.0298772, , , , , , , , 
13.2583966, -0.0073854, 16.0205625, -0.0298772, , , , , , , , 
13.2588621, -0.0075532, 16.021125, -0.0285344, , , , , , , , 
13.2593276, -0.0058747, 16.0216875, -0.0318914, , , , , , , , 
13.2597931, -0.0063783, 16.02225, -0.0325628, , , , , , , , 
13.2602586, -0.0078889, 16.0228125, -0.0305486, , , , , , , , 
13.2607241, -0.0085603, 16.023375, -0.0318914, , , , , , , , 
13.2611897, -0.0082246, 16.0239375, -0.0325628, , , , , , , , 
13.2616552, -0.0078889, 16.0245, -0.0318914, , , , , , , , 
13.2621207, -0.0077211, 16.0250625, -0.0318914, , , , , , , , 
13.2625862, -0.0077211, 16.025625, -0.03122, , , , , , , , 
13.2630517, -0.0082246, 16.0261875, -0.0298772, , , , , , , , 
13.2635172, -0.0085603, 16.02675, -0.0285344, , , , , , , , 
13.2639828, -0.0072175, 16.0273125, -0.0285344, , , , , , , , 
13.2644483, -0.005539, 16.027875, -0.027863, , , , , , , , 
13.2649138, -0.0058747, 16.0284375, -0.0248417, , , , , , , , 
13.2653793, -0.0057069, 16.029, -0.0251774, , , , , , , , 
13.2658448, -0.0052033, 16.0295625, -0.0265202, , , , , , , , 
13.2663103, -0.0043641, 16.030125, -0.0251774, , , , , , , , 
13.2667759, -0.0041962, 16.0306875, -0.0265202, , , , , , , , 
13.2672414, -0.0041962, 16.03125, -0.0265202, , , , , , , , 
13.2677069, -0.005539, 16.0318125, -0.0261845, , , , , , , , 
13.2681724, -0.0072175, 16.032375, -0.0271916, , , , , , , , 
13.2686379, -0.0112459, 16.0329375, -0.0271916, , , , , , , , 
13.2691034, -0.0179599, 16.0335, -0.0258488, , , , , , , , 
13.269569, -0.0223239, 16.0340625, -0.0238346, , , , , , , , 
13.2700345, -0.023331, 16.034625, -0.024506, , , , , , , , 
13.2705, -0.024506, 16.0351875, -0.0251774, , , , , , , , 
13.2709655, -0.0260166, 16.03575, -0.0271916, , , , , , , , 
13.271431, -0.0270237, 16.0363125, -0.0271916, , , , , , , , 
13.2718966, -0.0280308, 16.036875, -0.024506, , , , , , , , 
13.2723621, -0.0297093, 16.0374375, -0.0234989, , , , , , , , 
13.2728276, -0.0308843, 16.038, -0.0221561, , , , , , , , 
13.2732931, -0.0283665, 16.0385625, -0.0221561, , , , , , , , 
13.2737586, -0.0246738, 16.039125, -0.0218204, , , , , , , , 
13.2742241, -0.0216526, 16.0396875, -0.0248417, , , , , , , , 
13.2746897, -0.0151064, 16.04025, -0.0255131, , , , , , , , 
13.2751552, -0.0041962, 16.0408125, -0.0238346, , , , , , , , 
13.2756207, 0.0092317, 16.041375, -0.0218204, , , , , , , , 
13.2760862, 0.0186313, 16.0419375, -0.021149, , , , , , , , 
13.2765517, 0.017792, 16.0425, -0.0221561, , , , , , , , 
13.2770172, 0.0109102, 16.0430625, -0.0251774, , , , , , , , 
13.2774828, 0.0053712, 16.043625, -0.0265202, , , , , , , , 
13.2779483, 0.0016785, 16.0441875, -0.0261845, , , , , , , , 
13.2784138, -0.0015106, 16.04475, -0.0248417, , , , , , , , 
13.2788793, -0.0031891, 16.0453125, -0.0231632, , , , , , , , 
